,category_0,category_1,filename,entity,label,split
7639,chicago 60622,chicagotinley park,city,144,1,train
7640,chicago 60622,chicagowoodstock,city,144,1,train
7641,chicago 60622,downtown chicago,city,144,1,train
7642,chicago 60622,east chicago,city,144,1,train
7643,chicago 60622,greater chicago area and elsewhe,city,144,1,train
7644,chicago 60622,north chicago,city,144,1,train
7645,chicago 60622,west chicago,city,144,1,train
7646,chicago 60623,chicago 60625,city,144,1,train
7647,chicago 60623,chicago 60626,city,144,1,train
7648,chicago 60623,chicago 60640,city,144,1,train
7649,chicago 60623,chicago 60646,city,144,1,train
7650,chicago 60623,chicago 60647,city,144,1,train
7651,chicago 60623,chicago 60654,city,144,1,train
7652,chicago 60623,chicago 60657,city,144,1,train
7653,chicago 60623,chicago 60659,city,144,1,train
7654,chicago 60623,chicago 60661,city,144,1,train
7655,chicago 60623,chicago and highland park,city,144,1,train
7656,chicago 60623,chicago heights,city,144,1,train
7657,chicago 60623,chicago il,city,144,1,train
7658,chicago 60623,chicago il 60605,city,144,1,train
7659,chicago 60623,chicago il 60605 1226,city,144,1,train
7660,chicago 60623,chicago il 60606,city,144,1,train
7661,chicago 60623,chicago il 60607,city,144,1,train
7662,chicago 60623,chicago il 60611,city,144,1,train
7663,chicago 60623,chicago il 60612,city,144,1,train
7664,chicago 60623,chicago il 60613,city,144,1,train
7665,chicago 60623,chicago il 60619,city,144,1,train
7666,chicago 60623,chicago il 60622,city,144,1,train
7667,chicago 60623,chicago il 60637,city,144,1,train
7668,chicago 60623,chicago il 60640,city,144,1,train
7669,chicago 60623,chicago il 60647,city,144,1,train
7670,chicago 60623,chicago il 60649,city,144,1,train
7671,chicago 60623,chicago il 60654,city,144,1,train
7672,chicago 60623,chicago il 60661,city,144,1,train
7673,chicago 60623,chicago illinois united states,city,144,1,train
7674,chicago 60623,chicago lincoln park,city,144,1,train
7675,chicago 60623,chicago northlake,city,144,1,train
7676,chicago 60623,chicago ridge,city,144,1,train
7677,chicago 60623,chicago river north,city,144,1,train
7678,chicago 60623,chicago suburbs,city,144,1,train
7679,chicago 60623,chicagoclarks grove,city,144,1,train
7680,chicago 60623,chicagolake forest,city,144,1,train
7681,chicago 60623,chicagoland,city,144,1,train
7682,chicago 60623,chicagoland area,city,144,1,train
7683,chicago 60623,chicagoorland park il 60462,city,144,1,train
7684,chicago 60623,chicagotinley park,city,144,1,train
7685,chicago 60623,chicagowoodstock,city,144,1,train
7686,chicago 60623,downtown chicago,city,144,1,train
7687,chicago 60623,east chicago,city,144,1,train
7688,chicago 60623,greater chicago area and elsewhe,city,144,1,train
7689,chicago 60623,north chicago,city,144,1,train
7690,chicago 60623,west chicago,city,144,1,train
7691,chicago 60625,chicago 60626,city,144,1,train
7692,chicago 60625,chicago 60640,city,144,1,train
7693,chicago 60625,chicago 60646,city,144,1,train
7694,chicago 60625,chicago 60647,city,144,1,train
7695,chicago 60625,chicago 60654,city,144,1,train
7696,chicago 60625,chicago 60657,city,144,1,train
7697,chicago 60625,chicago 60659,city,144,1,train
7698,chicago 60625,chicago 60661,city,144,1,train
7699,chicago 60625,chicago and highland park,city,144,1,train
7700,chicago 60625,chicago heights,city,144,1,train
7701,chicago 60625,chicago il,city,144,1,train
7702,chicago 60625,chicago il 60605,city,144,1,train
7703,chicago 60625,chicago il 60605 1226,city,144,1,train
7704,chicago 60625,chicago il 60606,city,144,1,train
7705,chicago 60625,chicago il 60607,city,144,1,train
7706,chicago 60625,chicago il 60611,city,144,1,train
7707,chicago 60625,chicago il 60612,city,144,1,train
7708,chicago 60625,chicago il 60613,city,144,1,train
7709,chicago 60625,chicago il 60619,city,144,1,train
7710,chicago 60625,chicago il 60622,city,144,1,train
7711,chicago 60625,chicago il 60637,city,144,1,train
7712,chicago 60625,chicago il 60640,city,144,1,train
7713,chicago 60625,chicago il 60647,city,144,1,train
7714,chicago 60625,chicago il 60649,city,144,1,train
7715,chicago 60625,chicago il 60654,city,144,1,train
7716,chicago 60625,chicago il 60661,city,144,1,train
7717,chicago 60625,chicago illinois united states,city,144,1,train
7718,chicago 60625,chicago lincoln park,city,144,1,train
7719,chicago 60625,chicago northlake,city,144,1,train
7720,chicago 60625,chicago ridge,city,144,1,train
7721,chicago 60625,chicago river north,city,144,1,train
7722,chicago 60625,chicago suburbs,city,144,1,train
7723,chicago 60625,chicagoclarks grove,city,144,1,train
7724,chicago 60625,chicagolake forest,city,144,1,train
7725,chicago 60625,chicagoland,city,144,1,train
7726,chicago 60625,chicagoland area,city,144,1,train
7727,chicago 60625,chicagoorland park il 60462,city,144,1,train
7728,chicago 60625,chicagotinley park,city,144,1,train
7729,chicago 60625,chicagowoodstock,city,144,1,train
7730,chicago 60625,downtown chicago,city,144,1,train
7731,chicago 60625,east chicago,city,144,1,train
7732,chicago 60625,greater chicago area and elsewhe,city,144,1,train
7733,chicago 60625,north chicago,city,144,1,train
7734,chicago 60625,west chicago,city,144,1,train
7735,chicago 60626,chicago 60640,city,144,1,train
7736,chicago 60626,chicago 60646,city,144,1,train
7737,chicago 60626,chicago 60647,city,144,1,train
7738,chicago 60626,chicago 60654,city,144,1,train
7739,chicago 60626,chicago 60657,city,144,1,train
7740,chicago 60626,chicago 60659,city,144,1,train
7741,chicago 60626,chicago 60661,city,144,1,train
7742,chicago 60626,chicago and highland park,city,144,1,train
7743,chicago 60626,chicago heights,city,144,1,train
7744,chicago 60626,chicago il,city,144,1,train
7745,chicago 60626,chicago il 60605,city,144,1,train
7746,chicago 60626,chicago il 60605 1226,city,144,1,train
7747,chicago 60626,chicago il 60606,city,144,1,train
7748,chicago 60626,chicago il 60607,city,144,1,train
7749,chicago 60626,chicago il 60611,city,144,1,train
7750,chicago 60626,chicago il 60612,city,144,1,train
7751,chicago 60626,chicago il 60613,city,144,1,train
7752,chicago 60626,chicago il 60619,city,144,1,train
7753,chicago 60626,chicago il 60622,city,144,1,train
7754,chicago 60626,chicago il 60637,city,144,1,train
7755,chicago 60626,chicago il 60640,city,144,1,train
7756,chicago 60626,chicago il 60647,city,144,1,train
7757,chicago 60626,chicago il 60649,city,144,1,train
7758,chicago 60626,chicago il 60654,city,144,1,train
7759,chicago 60626,chicago il 60661,city,144,1,train
7760,chicago 60626,chicago illinois united states,city,144,1,train
7761,chicago 60626,chicago lincoln park,city,144,1,train
7762,chicago 60626,chicago northlake,city,144,1,train
7763,chicago 60626,chicago ridge,city,144,1,train
7764,chicago 60626,chicago river north,city,144,1,train
7765,chicago 60626,chicago suburbs,city,144,1,train
7766,chicago 60626,chicagoclarks grove,city,144,1,train
7767,chicago 60626,chicagolake forest,city,144,1,train
7768,chicago 60626,chicagoland,city,144,1,train
7769,chicago 60626,chicagoland area,city,144,1,train
7770,chicago 60626,chicagoorland park il 60462,city,144,1,train
7771,chicago 60626,chicagotinley park,city,144,1,train
7772,chicago 60626,chicagowoodstock,city,144,1,train
7773,chicago 60626,downtown chicago,city,144,1,train
7774,chicago 60626,east chicago,city,144,1,train
7775,chicago 60626,greater chicago area and elsewhe,city,144,1,train
7776,chicago 60626,north chicago,city,144,1,train
7777,chicago 60626,west chicago,city,144,1,train
7778,chicago 60640,chicago 60646,city,144,1,train
7779,chicago 60640,chicago 60647,city,144,1,train
7780,chicago 60640,chicago 60654,city,144,1,train
7781,chicago 60640,chicago 60657,city,144,1,train
7782,chicago 60640,chicago 60659,city,144,1,train
7783,chicago 60640,chicago 60661,city,144,1,train
7784,chicago 60640,chicago and highland park,city,144,1,train
7785,chicago 60640,chicago heights,city,144,1,train
7786,chicago 60640,chicago il,city,144,1,train
7787,chicago 60640,chicago il 60605,city,144,1,train
7788,chicago 60640,chicago il 60605 1226,city,144,1,train
7789,chicago 60640,chicago il 60606,city,144,1,train
7790,chicago 60640,chicago il 60607,city,144,1,train
7791,chicago 60640,chicago il 60611,city,144,1,train
7792,chicago 60640,chicago il 60612,city,144,1,train
7793,chicago 60640,chicago il 60613,city,144,1,train
7794,chicago 60640,chicago il 60619,city,144,1,train
7795,chicago 60640,chicago il 60622,city,144,1,train
7796,chicago 60640,chicago il 60637,city,144,1,train
7797,chicago 60640,chicago il 60640,city,144,1,train
7798,chicago 60640,chicago il 60647,city,144,1,train
7799,chicago 60640,chicago il 60649,city,144,1,train
7800,chicago 60640,chicago il 60654,city,144,1,train
7801,chicago 60640,chicago il 60661,city,144,1,train
7802,chicago 60640,chicago illinois united states,city,144,1,train
7803,chicago 60640,chicago lincoln park,city,144,1,train
7804,chicago 60640,chicago northlake,city,144,1,train
7805,chicago 60640,chicago ridge,city,144,1,train
7806,chicago 60640,chicago river north,city,144,1,train
7807,chicago 60640,chicago suburbs,city,144,1,train
7808,chicago 60640,chicagoclarks grove,city,144,1,train
7809,chicago 60640,chicagolake forest,city,144,1,train
7810,chicago 60640,chicagoland,city,144,1,train
7811,chicago 60640,chicagoland area,city,144,1,train
7812,chicago 60640,chicagoorland park il 60462,city,144,1,train
7813,chicago 60640,chicagotinley park,city,144,1,train
7814,chicago 60640,chicagowoodstock,city,144,1,train
7815,chicago 60640,downtown chicago,city,144,1,train
7816,chicago 60640,east chicago,city,144,1,train
7817,chicago 60640,greater chicago area and elsewhe,city,144,1,train
7818,chicago 60640,north chicago,city,144,1,train
7819,chicago 60640,west chicago,city,144,1,train
7820,chicago 60646,chicago 60647,city,144,1,train
7821,chicago 60646,chicago 60654,city,144,1,train
7822,chicago 60646,chicago 60657,city,144,1,train
7823,chicago 60646,chicago 60659,city,144,1,train
7824,chicago 60646,chicago 60661,city,144,1,train
7825,chicago 60646,chicago and highland park,city,144,1,train
7826,chicago 60646,chicago heights,city,144,1,train
7827,chicago 60646,chicago il,city,144,1,train
7828,chicago 60646,chicago il 60605,city,144,1,train
7829,chicago 60646,chicago il 60605 1226,city,144,1,train
7830,chicago 60646,chicago il 60606,city,144,1,train
7831,chicago 60646,chicago il 60607,city,144,1,train
7832,chicago 60646,chicago il 60611,city,144,1,train
7833,chicago 60646,chicago il 60612,city,144,1,train
7834,chicago 60646,chicago il 60613,city,144,1,train
7835,chicago 60646,chicago il 60619,city,144,1,train
7836,chicago 60646,chicago il 60622,city,144,1,train
7837,chicago 60646,chicago il 60637,city,144,1,train
7838,chicago 60646,chicago il 60640,city,144,1,train
7839,chicago 60646,chicago il 60647,city,144,1,train
7840,chicago 60646,chicago il 60649,city,144,1,train
7841,chicago 60646,chicago il 60654,city,144,1,train
7842,chicago 60646,chicago il 60661,city,144,1,train
7843,chicago 60646,chicago illinois united states,city,144,1,train
7844,chicago 60646,chicago lincoln park,city,144,1,train
7845,chicago 60646,chicago northlake,city,144,1,train
7846,chicago 60646,chicago ridge,city,144,1,train
7847,chicago 60646,chicago river north,city,144,1,train
7848,chicago 60646,chicago suburbs,city,144,1,train
7849,chicago 60646,chicagoclarks grove,city,144,1,train
7850,chicago 60646,chicagolake forest,city,144,1,train
7851,chicago 60646,chicagoland,city,144,1,train
7852,chicago 60646,chicagoland area,city,144,1,train
7853,chicago 60646,chicagoorland park il 60462,city,144,1,train
7854,chicago 60646,chicagotinley park,city,144,1,train
7855,chicago 60646,chicagowoodstock,city,144,1,train
7856,chicago 60646,downtown chicago,city,144,1,train
7857,chicago 60646,east chicago,city,144,1,train
7858,chicago 60646,greater chicago area and elsewhe,city,144,1,train
7859,chicago 60646,north chicago,city,144,1,train
7860,chicago 60646,west chicago,city,144,1,train
7861,chicago 60647,chicago 60654,city,144,1,train
7862,chicago 60647,chicago 60657,city,144,1,train
7863,chicago 60647,chicago 60659,city,144,1,train
7864,chicago 60647,chicago 60661,city,144,1,train
7865,chicago 60647,chicago and highland park,city,144,1,train
7866,chicago 60647,chicago heights,city,144,1,train
7867,chicago 60647,chicago il,city,144,1,train
7868,chicago 60647,chicago il 60605,city,144,1,train
7869,chicago 60647,chicago il 60605 1226,city,144,1,train
7870,chicago 60647,chicago il 60606,city,144,1,train
7871,chicago 60647,chicago il 60607,city,144,1,train
7872,chicago 60647,chicago il 60611,city,144,1,train
7873,chicago 60647,chicago il 60612,city,144,1,train
7874,chicago 60647,chicago il 60613,city,144,1,train
7875,chicago 60647,chicago il 60619,city,144,1,train
7876,chicago 60647,chicago il 60622,city,144,1,train
7877,chicago 60647,chicago il 60637,city,144,1,train
7878,chicago 60647,chicago il 60640,city,144,1,train
7879,chicago 60647,chicago il 60647,city,144,1,train
7880,chicago 60647,chicago il 60649,city,144,1,train
7881,chicago 60647,chicago il 60654,city,144,1,train
7882,chicago 60647,chicago il 60661,city,144,1,train
7883,chicago 60647,chicago illinois united states,city,144,1,train
7884,chicago 60647,chicago lincoln park,city,144,1,train
7885,chicago 60647,chicago northlake,city,144,1,train
7886,chicago 60647,chicago ridge,city,144,1,train
7887,chicago 60647,chicago river north,city,144,1,train
7888,chicago 60647,chicago suburbs,city,144,1,train
7889,chicago 60647,chicagoclarks grove,city,144,1,train
7890,chicago 60647,chicagolake forest,city,144,1,train
7891,chicago 60647,chicagoland,city,144,1,train
7892,chicago 60647,chicagoland area,city,144,1,train
7893,chicago 60647,chicagoorland park il 60462,city,144,1,train
7894,chicago 60647,chicagotinley park,city,144,1,train
7895,chicago 60647,chicagowoodstock,city,144,1,train
7896,chicago 60647,downtown chicago,city,144,1,train
7897,chicago 60647,east chicago,city,144,1,train
7898,chicago 60647,greater chicago area and elsewhe,city,144,1,train
7899,chicago 60647,north chicago,city,144,1,train
7900,chicago 60647,west chicago,city,144,1,train
7901,chicago 60654,chicago 60657,city,144,1,train
7902,chicago 60654,chicago 60659,city,144,1,train
7903,chicago 60654,chicago 60661,city,144,1,train
7904,chicago 60654,chicago and highland park,city,144,1,train
7905,chicago 60654,chicago heights,city,144,1,train
7906,chicago 60654,chicago il,city,144,1,train
7907,chicago 60654,chicago il 60605,city,144,1,train
7908,chicago 60654,chicago il 60605 1226,city,144,1,train
7909,chicago 60654,chicago il 60606,city,144,1,train
7910,chicago 60654,chicago il 60607,city,144,1,train
7911,chicago 60654,chicago il 60611,city,144,1,train
7912,chicago 60654,chicago il 60612,city,144,1,train
7913,chicago 60654,chicago il 60613,city,144,1,train
7914,chicago 60654,chicago il 60619,city,144,1,train
7915,chicago 60654,chicago il 60622,city,144,1,train
7916,chicago 60654,chicago il 60637,city,144,1,train
7917,chicago 60654,chicago il 60640,city,144,1,train
7918,chicago 60654,chicago il 60647,city,144,1,train
7919,chicago 60654,chicago il 60649,city,144,1,train
7920,chicago 60654,chicago il 60654,city,144,1,train
7921,chicago 60654,chicago il 60661,city,144,1,train
7922,chicago 60654,chicago illinois united states,city,144,1,train
7923,chicago 60654,chicago lincoln park,city,144,1,train
7924,chicago 60654,chicago northlake,city,144,1,train
7925,chicago 60654,chicago ridge,city,144,1,train
7926,chicago 60654,chicago river north,city,144,1,train
7927,chicago 60654,chicago suburbs,city,144,1,train
7928,chicago 60654,chicagoclarks grove,city,144,1,train
7929,chicago 60654,chicagolake forest,city,144,1,train
7930,chicago 60654,chicagoland,city,144,1,train
7931,chicago 60654,chicagoland area,city,144,1,train
7932,chicago 60654,chicagoorland park il 60462,city,144,1,train
7933,chicago 60654,chicagotinley park,city,144,1,train
7934,chicago 60654,chicagowoodstock,city,144,1,train
7935,chicago 60654,downtown chicago,city,144,1,train
7936,chicago 60654,east chicago,city,144,1,train
7937,chicago 60654,greater chicago area and elsewhe,city,144,1,train
7938,chicago 60654,north chicago,city,144,1,train
7939,chicago 60654,west chicago,city,144,1,train
7940,chicago 60657,chicago 60659,city,144,1,train
7941,chicago 60657,chicago 60661,city,144,1,train
7942,chicago 60657,chicago and highland park,city,144,1,train
7943,chicago 60657,chicago heights,city,144,1,train
7944,chicago 60657,chicago il,city,144,1,train
7945,chicago 60657,chicago il 60605,city,144,1,train
7946,chicago 60657,chicago il 60605 1226,city,144,1,train
7947,chicago 60657,chicago il 60606,city,144,1,train
7948,chicago 60657,chicago il 60607,city,144,1,train
7949,chicago 60657,chicago il 60611,city,144,1,train
7950,chicago 60657,chicago il 60612,city,144,1,train
7951,chicago 60657,chicago il 60613,city,144,1,train
7952,chicago 60657,chicago il 60619,city,144,1,train
7953,chicago 60657,chicago il 60622,city,144,1,train
7954,chicago 60657,chicago il 60637,city,144,1,train
7955,chicago 60657,chicago il 60640,city,144,1,train
7956,chicago 60657,chicago il 60647,city,144,1,train
7957,chicago 60657,chicago il 60649,city,144,1,train
7958,chicago 60657,chicago il 60654,city,144,1,train
7959,chicago 60657,chicago il 60661,city,144,1,train
7960,chicago 60657,chicago illinois united states,city,144,1,train
7961,chicago 60657,chicago lincoln park,city,144,1,train
7962,chicago 60657,chicago northlake,city,144,1,train
7963,chicago 60657,chicago ridge,city,144,1,train
7964,chicago 60657,chicago river north,city,144,1,train
7965,chicago 60657,chicago suburbs,city,144,1,train
7966,chicago 60657,chicagoclarks grove,city,144,1,train
7967,chicago 60657,chicagolake forest,city,144,1,train
7968,chicago 60657,chicagoland,city,144,1,train
7969,chicago 60657,chicagoland area,city,144,1,train
7970,chicago 60657,chicagoorland park il 60462,city,144,1,train
7971,chicago 60657,chicagotinley park,city,144,1,train
7972,chicago 60657,chicagowoodstock,city,144,1,train
7973,chicago 60657,downtown chicago,city,144,1,train
7974,chicago 60657,east chicago,city,144,1,train
7975,chicago 60657,greater chicago area and elsewhe,city,144,1,train
7976,chicago 60657,north chicago,city,144,1,train
7977,chicago 60657,west chicago,city,144,1,train
7978,chicago 60659,chicago 60661,city,144,1,train
7979,chicago 60659,chicago and highland park,city,144,1,train
7980,chicago 60659,chicago heights,city,144,1,train
7981,chicago 60659,chicago il,city,144,1,train
7982,chicago 60659,chicago il 60605,city,144,1,train
7983,chicago 60659,chicago il 60605 1226,city,144,1,train
7984,chicago 60659,chicago il 60606,city,144,1,train
7985,chicago 60659,chicago il 60607,city,144,1,train
7986,chicago 60659,chicago il 60611,city,144,1,train
7987,chicago 60659,chicago il 60612,city,144,1,train
7988,chicago 60659,chicago il 60613,city,144,1,train
7989,chicago 60659,chicago il 60619,city,144,1,train
7990,chicago 60659,chicago il 60622,city,144,1,train
7991,chicago 60659,chicago il 60637,city,144,1,train
7992,chicago 60659,chicago il 60640,city,144,1,train
7993,chicago 60659,chicago il 60647,city,144,1,train
7994,chicago 60659,chicago il 60649,city,144,1,train
7995,chicago 60659,chicago il 60654,city,144,1,train
7996,chicago 60659,chicago il 60661,city,144,1,train
7997,chicago 60659,chicago illinois united states,city,144,1,train
7998,chicago 60659,chicago lincoln park,city,144,1,train
7999,chicago 60659,chicago northlake,city,144,1,train
8000,chicago 60659,chicago ridge,city,144,1,train
8001,chicago 60659,chicago river north,city,144,1,train
8002,chicago 60659,chicago suburbs,city,144,1,train
8003,chicago 60659,chicagoclarks grove,city,144,1,train
8004,chicago 60659,chicagolake forest,city,144,1,train
8005,chicago 60659,chicagoland,city,144,1,train
8006,chicago 60659,chicagoland area,city,144,1,train
8007,chicago 60659,chicagoorland park il 60462,city,144,1,train
8008,chicago 60659,chicagotinley park,city,144,1,train
8009,chicago 60659,chicagowoodstock,city,144,1,train
8010,chicago 60659,downtown chicago,city,144,1,train
8011,chicago 60659,east chicago,city,144,1,train
8012,chicago 60659,greater chicago area and elsewhe,city,144,1,train
8013,chicago 60659,north chicago,city,144,1,train
8014,chicago 60659,west chicago,city,144,1,train
8015,chicago 60661,chicago and highland park,city,144,1,train
8016,chicago 60661,chicago heights,city,144,1,train
8017,chicago 60661,chicago il,city,144,1,train
8018,chicago 60661,chicago il 60605,city,144,1,train
8019,chicago 60661,chicago il 60605 1226,city,144,1,train
8020,chicago 60661,chicago il 60606,city,144,1,train
8021,chicago 60661,chicago il 60607,city,144,1,train
8022,chicago 60661,chicago il 60611,city,144,1,train
8023,chicago 60661,chicago il 60612,city,144,1,train
8024,chicago 60661,chicago il 60613,city,144,1,train
8025,chicago 60661,chicago il 60619,city,144,1,train
8026,chicago 60661,chicago il 60622,city,144,1,train
8027,chicago 60661,chicago il 60637,city,144,1,train
8028,chicago 60661,chicago il 60640,city,144,1,train
8029,chicago 60661,chicago il 60647,city,144,1,train
8030,chicago 60661,chicago il 60649,city,144,1,train
8031,chicago 60661,chicago il 60654,city,144,1,train
8032,chicago 60661,chicago il 60661,city,144,1,train
8033,chicago 60661,chicago illinois united states,city,144,1,train
8034,chicago 60661,chicago lincoln park,city,144,1,train
8035,chicago 60661,chicago northlake,city,144,1,train
8036,chicago 60661,chicago ridge,city,144,1,train
8037,chicago 60661,chicago river north,city,144,1,train
8038,chicago 60661,chicago suburbs,city,144,1,train
8039,chicago 60661,chicagoclarks grove,city,144,1,train
8040,chicago 60661,chicagolake forest,city,144,1,train
8041,chicago 60661,chicagoland,city,144,1,train
8042,chicago 60661,chicagoland area,city,144,1,train
8043,chicago 60661,chicagoorland park il 60462,city,144,1,train
8044,chicago 60661,chicagotinley park,city,144,1,train
8045,chicago 60661,chicagowoodstock,city,144,1,train
8046,chicago 60661,downtown chicago,city,144,1,train
8047,chicago 60661,east chicago,city,144,1,train
8048,chicago 60661,greater chicago area and elsewhe,city,144,1,train
8049,chicago 60661,north chicago,city,144,1,train
8050,chicago 60661,west chicago,city,144,1,train
8051,chicago and highland park,chicago heights,city,144,1,train
8052,chicago and highland park,chicago il,city,144,1,train
8053,chicago and highland park,chicago il 60605,city,144,1,train
8054,chicago and highland park,chicago il 60605 1226,city,144,1,train
8055,chicago and highland park,chicago il 60606,city,144,1,train
8056,chicago and highland park,chicago il 60607,city,144,1,train
8057,chicago and highland park,chicago il 60611,city,144,1,train
8058,chicago and highland park,chicago il 60612,city,144,1,train
8059,chicago and highland park,chicago il 60613,city,144,1,train
8060,chicago and highland park,chicago il 60619,city,144,1,train
8061,chicago and highland park,chicago il 60622,city,144,1,train
8062,chicago and highland park,chicago il 60637,city,144,1,train
8063,chicago and highland park,chicago il 60640,city,144,1,train
8064,chicago and highland park,chicago il 60647,city,144,1,train
8065,chicago and highland park,chicago il 60649,city,144,1,train
8066,chicago and highland park,chicago il 60654,city,144,1,train
8067,chicago and highland park,chicago il 60661,city,144,1,train
8068,chicago and highland park,chicago illinois united states,city,144,1,train
8069,chicago and highland park,chicago lincoln park,city,144,1,train
8070,chicago and highland park,chicago northlake,city,144,1,train
8071,chicago and highland park,chicago ridge,city,144,1,train
8072,chicago and highland park,chicago river north,city,144,1,train
8073,chicago and highland park,chicago suburbs,city,144,1,train
8074,chicago and highland park,chicagoclarks grove,city,144,1,train
8075,chicago and highland park,chicagolake forest,city,144,1,train
8076,chicago and highland park,chicagoland,city,144,1,train
8077,chicago and highland park,chicagoland area,city,144,1,train
8078,chicago and highland park,chicagoorland park il 60462,city,144,1,train
8079,chicago and highland park,chicagotinley park,city,144,1,train
8080,chicago and highland park,chicagowoodstock,city,144,1,train
8081,chicago and highland park,downtown chicago,city,144,1,train
8082,chicago and highland park,east chicago,city,144,1,train
8083,chicago and highland park,greater chicago area and elsewhe,city,144,1,train
8084,chicago and highland park,north chicago,city,144,1,train
8085,chicago and highland park,west chicago,city,144,1,train
8086,chicago heights,chicago il,city,144,1,train
8087,chicago heights,chicago il 60605,city,144,1,train
8088,chicago heights,chicago il 60605 1226,city,144,1,train
8089,chicago heights,chicago il 60606,city,144,1,train
8090,chicago heights,chicago il 60607,city,144,1,train
8091,chicago heights,chicago il 60611,city,144,1,train
8092,chicago heights,chicago il 60612,city,144,1,train
8093,chicago heights,chicago il 60613,city,144,1,train
8094,chicago heights,chicago il 60619,city,144,1,train
8095,chicago heights,chicago il 60622,city,144,1,train
8096,chicago heights,chicago il 60637,city,144,1,train
8097,chicago heights,chicago il 60640,city,144,1,train
8098,chicago heights,chicago il 60647,city,144,1,train
8099,chicago heights,chicago il 60649,city,144,1,train
8100,chicago heights,chicago il 60654,city,144,1,train
8101,chicago heights,chicago il 60661,city,144,1,train
8102,chicago heights,chicago illinois united states,city,144,1,train
8103,chicago heights,chicago lincoln park,city,144,1,train
8104,chicago heights,chicago northlake,city,144,1,train
8105,chicago heights,chicago ridge,city,144,1,train
8106,chicago heights,chicago river north,city,144,1,train
8107,chicago heights,chicago suburbs,city,144,1,train
8108,chicago heights,chicagoclarks grove,city,144,1,train
8109,chicago heights,chicagolake forest,city,144,1,train
8110,chicago heights,chicagoland,city,144,1,train
8111,chicago heights,chicagoland area,city,144,1,train
8112,chicago heights,chicagoorland park il 60462,city,144,1,train
8113,chicago heights,chicagotinley park,city,144,1,train
8114,chicago heights,chicagowoodstock,city,144,1,train
8115,chicago heights,downtown chicago,city,144,1,train
8116,chicago heights,east chicago,city,144,1,train
8117,chicago heights,greater chicago area and elsewhe,city,144,1,train
8118,chicago heights,north chicago,city,144,1,train
8119,chicago heights,west chicago,city,144,1,train
8120,chicago il,chicago il 60605,city,144,1,train
8121,chicago il,chicago il 60605 1226,city,144,1,train
8122,chicago il,chicago il 60606,city,144,1,train
8123,chicago il,chicago il 60607,city,144,1,train
8124,chicago il,chicago il 60611,city,144,1,train
8125,chicago il,chicago il 60612,city,144,1,train
8126,chicago il,chicago il 60613,city,144,1,train
8127,chicago il,chicago il 60619,city,144,1,train
8128,chicago il,chicago il 60622,city,144,1,train
8129,chicago il,chicago il 60637,city,144,1,train
8130,chicago il,chicago il 60640,city,144,1,train
8131,chicago il,chicago il 60647,city,144,1,train
8132,chicago il,chicago il 60649,city,144,1,train
8133,chicago il,chicago il 60654,city,144,1,train
8134,chicago il,chicago il 60661,city,144,1,train
8135,chicago il,chicago illinois united states,city,144,1,train
8136,chicago il,chicago lincoln park,city,144,1,train
8137,chicago il,chicago northlake,city,144,1,train
8138,chicago il,chicago ridge,city,144,1,train
8139,chicago il,chicago river north,city,144,1,train
8140,chicago il,chicago suburbs,city,144,1,train
8141,chicago il,chicagoclarks grove,city,144,1,train
8142,chicago il,chicagolake forest,city,144,1,train
8143,chicago il,chicagoland,city,144,1,train
8144,chicago il,chicagoland area,city,144,1,train
8145,chicago il,chicagoorland park il 60462,city,144,1,train
8146,chicago il,chicagotinley park,city,144,1,train
8147,chicago il,chicagowoodstock,city,144,1,train
8148,chicago il,downtown chicago,city,144,1,train
8149,chicago il,east chicago,city,144,1,train
8150,chicago il,greater chicago area and elsewhe,city,144,1,train
8151,chicago il,north chicago,city,144,1,train
8152,chicago il,west chicago,city,144,1,train
8153,chicago il 60605,chicago il 60605 1226,city,144,1,train
8154,chicago il 60605,chicago il 60606,city,144,1,train
8155,chicago il 60605,chicago il 60607,city,144,1,train
8156,chicago il 60605,chicago il 60611,city,144,1,train
8157,chicago il 60605,chicago il 60612,city,144,1,train
8158,chicago il 60605,chicago il 60613,city,144,1,train
8159,chicago il 60605,chicago il 60619,city,144,1,train
8160,chicago il 60605,chicago il 60622,city,144,1,train
8161,chicago il 60605,chicago il 60637,city,144,1,train
8162,chicago il 60605,chicago il 60640,city,144,1,train
8163,chicago il 60605,chicago il 60647,city,144,1,train
8164,chicago il 60605,chicago il 60649,city,144,1,train
8165,chicago il 60605,chicago il 60654,city,144,1,train
8166,chicago il 60605,chicago il 60661,city,144,1,train
8167,chicago il 60605,chicago illinois united states,city,144,1,train
8168,chicago il 60605,chicago lincoln park,city,144,1,train
8169,chicago il 60605,chicago northlake,city,144,1,train
8170,chicago il 60605,chicago ridge,city,144,1,train
8171,chicago il 60605,chicago river north,city,144,1,train
8172,chicago il 60605,chicago suburbs,city,144,1,train
8173,chicago il 60605,chicagoclarks grove,city,144,1,train
8174,chicago il 60605,chicagolake forest,city,144,1,train
8175,chicago il 60605,chicagoland,city,144,1,train
8176,chicago il 60605,chicagoland area,city,144,1,train
8177,chicago il 60605,chicagoorland park il 60462,city,144,1,train
8178,chicago il 60605,chicagotinley park,city,144,1,train
8179,chicago il 60605,chicagowoodstock,city,144,1,train
8180,chicago il 60605,downtown chicago,city,144,1,train
8181,chicago il 60605,east chicago,city,144,1,train
